gen,min,max,avg,std
1,0.0,1.1925780773162842,0.1563406520523131,0.2959958044452625
2,0.0,1.240717887878418,0.239517542719841,0.4028656775534408
3,0.0,1.146174669265747,0.27260985895991324,0.37046787824452504
4,0.0,0.575760006904602,0.1499584648758173,0.20768726372486376
5,0.0,0.5533910393714905,0.17100605703890323,0.2019846357649516
6,0.0,0.9669278860092163,0.14594965875148774,0.25844175319825397
7,0.0,1.250913143157959,0.25154174119234085,0.35250854595026626
8,0.0,1.276002287864685,0.25265675950795413,0.39739172594519073
9,0.0,1.6710803508758545,0.24454327188432218,0.42099482690185036
10,0.0,1.2444446086883545,0.2442230075597763,0.35620078381619696
11,0.0,1.029593586921692,0.14609632436186076,0.2726880592797924
12,0.0,1.4349654912948608,0.26537544116727074,0.4338354487002187
13,0.0,1.0032844543457031,0.13858403591439128,0.26315607834454885
14,0.0,1.5085309743881226,0.20166384615004063,0.3967374160438191
15,0.0,1.260412573814392,0.16586035378277303,0.30812485842309256
16,0.0,0.7847313284873962,0.1579970683902502,0.23348864230401478
17,0.0,0.8750259876251221,0.20925436150282622,0.2982480623515856
18,0.0,0.6762591600418091,0.11625579744577408,0.2193848562585057
19,0.0,0.6883416175842285,0.11698265969753266,0.20508020193541435
20,0.0,0.6997219920158386,0.14002463957294822,0.2139202499018309
21,0.0,0.6640697121620178,0.13116276636719704,0.22195733500102088
22,0.0,0.8070331811904907,0.15674975216388704,0.23466955811784376
23,0.0,1.0043706893920898,0.1669419787824154,0.32484348038367683
24,0.0,0.8909188508987427,0.160589081607759,0.26452858008931085
25,0.0,0.2747343182563782,0.09492035955190659,0.10761846831391904
26,0.0,0.9402634501457214,0.13338202349841594,0.2654176336318535
27,0.0,0.7941604256629944,0.16851714253425598,0.27975571766581253
28,0.0,2.3066937923431396,0.4024208918213844,0.5670882238834091
29,0.0,1.7397119998931885,0.20069361366331578,0.4037046480003843
30,0.0,1.111276388168335,0.18399194478988648,0.32192734846718285
31,0.0,1.2528347969055176,0.12544496948830783,0.30591632338726965
32,0.0,0.851455807685852,0.17110968474298716,0.24928425021885575
33,0.0,0.777651846408844,0.0832707118242979,0.184713350285344
34,0.0,0.6235333681106567,0.1886111231520772,0.23244121046021124
35,0.0,1.118682622909546,0.1691330000758171,0.32344288448495995
36,0.0,0.5043104887008667,0.06817974084988236,0.1441821398634686
37,0.0,0.7899233102798462,0.1579694774001837,0.2373549165937246
38,0.0,0.22064261138439178,0.03715246692299843,0.0675138486082168
39,0.0,0.6299514174461365,0.11925231085624546,0.18338866015314714
40,0.0,1.3414748907089233,0.1408993300050497,0.3117504114242787
41,0.0,0.3751719892024994,0.06881873430684209,0.115812874063699
42,0.0,0.9070342779159546,0.07284516636282205,0.19650639564827027
43,0.0,0.6602180600166321,0.14984149858355522,0.2254138654720986
44,0.0,0.4969857931137085,0.05577166727744043,0.13205115306730367
45,0.0,0.8613229990005493,0.09642613353207707,0.20416885070089774
46,0.0,0.7554714679718018,0.0942937508225441,0.20683819135852616
47,0.0,0.665097713470459,0.1844335353001952,0.2082169594582596
48,0.0,0.7030680179595947,0.1286684237420559,0.2399277565319204
49,0.0,0.6505622863769531,0.09514103792607784,0.16009587037066877
50,0.0,0.5996279120445251,0.09748964812606573,0.17196422389724847
51,0.0,1.2959620952606201,0.19781504841521383,0.37137928226035843
52,0.0,0.49590781331062317,0.09815292013809085,0.1574455598617989
