gen,min,max,avg,std
1,0.0,1.400897741317749,0.21271310299634932,0.41709445203305334
2,0.0,1.2835593223571777,0.20162236765027047,0.325521621346325
3,0.0,1.4104065895080566,0.22919860631227493,0.34228924200975136
4,0.0,2.1179802417755127,0.18212993112392722,0.46783009644902335
5,0.0,0.8133641481399536,0.1532285775989294,0.24139412424306858
6,0.0,1.0359514951705933,0.15347318947315217,0.24922604151433797
7,0.0,0.4545924663543701,0.10020295418798923,0.14301454327257018
8,0.0,0.8288023471832275,0.13864341005682945,0.23268501608289138
9,0.0,1.020162582397461,0.20108756925910712,0.3328773571266665
10,0.0,0.4699186682701111,0.09038210399448872,0.1480968744721939
11,0.0,0.6407166123390198,0.1025849947705865,0.1642507967339234
12,0.0,0.5352888703346252,0.07920866440981626,0.15298926797420812
13,0.0,0.6090007424354553,0.1433486661873758,0.21654269518064
14,0.0,1.1366721391677856,0.1952926144003868,0.3124744690192119
15,0.0,0.7643207311630249,0.1436801664531231,0.23116499737045784
16,0.0,0.8685806393623352,0.16057035783305765,0.26378059528920555
17,0.0,0.9120853543281555,0.17721090465784073,0.2752346649479953
18,0.0,0.8608819246292114,0.13786615030840038,0.21734653710393687
19,0.0,0.8470985293388367,0.11665595637168735,0.23649375183154814
20,0.0,1.0896679162979126,0.2153674229979515,0.32804796200620634
21,0.0,0.6355668306350708,0.07247853074222803,0.16500973720185497
22,0.0,0.7019354104995728,0.11867156734224409,0.17393100296665917
23,0.0,1.0559897422790527,0.23312337547540665,0.3040588507030534
24,0.0,0.5085656046867371,0.1509462172165513,0.17504518540856218
25,0.0,0.789025604724884,0.1461152920499444,0.24096521075686814
26,0.0,1.1859450340270996,0.24887672108598052,0.39460835051576737
27,0.0,0.7007900476455688,0.19818480759859086,0.25138899609848375
28,0.0,0.871304988861084,0.15491437129676341,0.24667013106329982
29,0.0,1.0242503881454468,0.20790552282705904,0.30945252506619403
30,0.0,0.8475929498672485,0.19257267974317074,0.2826039597978236
31,0.0,0.8986973762512207,0.2508308745920658,0.3134088636901735
32,0.0,1.1505731344223022,0.22607378680258988,0.37213509209347023
33,0.0,1.0399963855743408,0.24055271623656155,0.34957780627997126
34,0.0,1.4074980020523071,0.15379034732468427,0.35378061983511766
35,0.0,1.0339767932891846,0.1358081067184685,0.26387527437686864
36,0.0,1.0426194667816162,0.16480195745825768,0.28262673466718957
37,0.0,1.1710737943649292,0.17917922250926493,0.3232059937063758
38,0.0,1.565147876739502,0.23471418507397174,0.3726195918140977
39,0.0,1.3109209537506104,0.20975437643937767,0.3579154100516439
40,0.0,1.106312870979309,0.1979981342330575,0.3163291914269446
41,0.0,1.0428447723388672,0.2351703479886055,0.3253830203922074
42,0.0,1.0786914825439453,0.17639793828129768,0.3122956595051005
43,0.0,0.4540303349494934,0.11448543593287468,0.16988958452044625
44,0.0,1.2337344884872437,0.1449954191222787,0.2873810965786227
45,0.0,1.5173239707946777,0.28358217477798464,0.4666181575727249
46,0.0,0.6816920042037964,0.16780565539374948,0.2146458519179153
47,0.0,0.6563330888748169,0.1661309214308858,0.22211197187235596
48,0.0,1.1506198644638062,0.18577371090650557,0.3058445704537449
49,0.0,0.7764794826507568,0.12962222285568714,0.1990294844113444
50,0.0,1.1791799068450928,0.21238280981779098,0.34192829138027153
51,0.0,3.9976847171783447,0.3296531232073903,0.8790172260604332
52,0.0,0.9184215068817139,0.13668078202754258,0.22865770858354448
53,0.0,1.122306227684021,0.1828376639634371,0.32873945631136764
54,0.0,0.7010104060173035,0.11182387382723391,0.21624937715441606
