gen,min,max,avg,std
1,0.0,2.1371214389801025,0.1988407769240439,0.49892807638095876
2,0.0,1.1929875612258911,0.21649356111884116,0.3635010324844421
3,0.0,0.5079134106636047,0.13996710460633038,0.1888826196781834
4,0.0,1.5284199714660645,0.2888509716838598,0.47492007789682844
5,0.0,0.9186047315597534,0.2075620912015438,0.2967208760378784
6,0.0,1.296416997909546,0.24259887412190437,0.36694467603948877
7,0.0,1.1503777503967285,0.2178784754127264,0.3024582944628533
8,0.0,2.5928661823272705,0.3286625513806939,0.6658803331059356
9,0.0,0.6310665607452393,0.10766153167933226,0.1900631838732249
10,0.0,6.474185466766357,0.45059969956055285,1.4114228236906148
11,0.0,1.010727882385254,0.138845918700099,0.2576207872969146
12,0.0,0.5978678464889526,0.12591344453394412,0.19726578669982955
13,0.0,0.5558473467826843,0.12720090188086033,0.1932009183727332
14,0.0,0.34677091240882874,0.0564419420901686,0.11371736511107781
15,0.0,0.39365488290786743,0.07742882436141371,0.12140116906765688
16,0.0,0.44551458954811096,0.07528701107949018,0.14413553642538685
17,0.0,0.7460057139396667,0.11440019549336285,0.20839578172425052
18,0.0,1.302165150642395,0.18591954596340657,0.3383717429816732
19,0.0,1.561936616897583,0.14899733786005526,0.3543686877707858
20,0.0,4.755453586578369,0.3117015609517694,1.0275934782487706
21,0.0,1.6192700862884521,0.19487881958484649,0.3916695423042323
22,0.0,1.2803950309753418,0.2437690332531929,0.4354184607524408
23,0.0,1.1686400175094604,0.18370811329223216,0.31346179937696533
24,0.0,0.6154444217681885,0.08362684962339699,0.1798073154186191
25,0.0,1.2962062358856201,0.17594402669928969,0.3268753537297611
26,0.0,1.4988305568695068,0.27943553514778613,0.4077933541954815
27,0.0,1.5036119222640991,0.20925628365948795,0.38016321445014833
28,0.0,1.3363959789276123,0.23293697009794415,0.3893848355834537
29,0.0,1.8977268934249878,0.24161873385310173,0.46393814171847053
30,0.0,1.6747702360153198,0.3009408988058567,0.501596751606102
31,0.0,0.9278574585914612,0.1511340145021677,0.2450418359459001
32,0.0,1.327112078666687,0.22736517395824193,0.4553683179926398
33,0.0,1.517544150352478,0.1885715851560235,0.3462300371174851
34,0.0,1.9278383255004883,0.28439945885911583,0.48998453374161133
35,0.0,0.7219052910804749,0.06731758769601584,0.17281058215783635
36,0.0,0.4501490592956543,0.0754424087703228,0.13658440651673376
37,0.0,1.4328579902648926,0.16700078845024108,0.35686223694808367
38,0.0,0.7756555676460266,0.13537428230047227,0.2542461645919532
39,0.0,0.7392158508300781,0.10647103078663349,0.2093126982354147
40,0.0,0.4568707048892975,0.08609631609215285,0.15270724489818954
41,0.0,0.7551661729812622,0.1542058501392603,0.24954419889859528
42,0.0,0.6337920427322388,0.12398701598867774,0.20175596152660116
43,0.0,0.41947776079177856,0.05726033137179911,0.11724139102990855
