gen,min,max,avg,std
1,0.0,0.35557305812835693,0.017778652906417846,0.07749535137136108
2,0.0,0.7786684632301331,0.039538942836225034,0.16958842490683734
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.35532739758491516,0.01898799082264304,0.0773445623998842
8,0.0,0.022885043174028397,0.0011442521587014197,0.004987679525707755
9,0.0,0.48063382506370544,0.024031691253185272,0.10475171361500493
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.594926118850708,0.0297463059425354,0.12966114154715525
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.583570122718811,0.02917850613594055,0.12718615957004636
22,0.0,0.0,0.0,0.0
23,0.0,0.6115880012512207,0.030579400062561036,0.13329251462680494
24,0.0,0.0,0.0,0.0
25,0.0,0.09736191481351852,0.004868095740675926,0.021219537381087148
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.1944722831249237,0.009723614156246185,0.04238425147305864
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.0,0.022393174469470978,0.0011196587234735488,0.004880479226874952
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.11927753686904907,0.005963876843452454,0.025995936472331588
44,0.0,0.22448551654815674,0.011224275827407837,0.04892548404609714
45,0.0,0.08458057045936584,0.004229028522968292,0.018433907960969866
46,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0
49,0.0,0.14830848574638367,0.0074154242873191835,0.03232308509190144
50,0.0,0.11837548017501831,0.01034783199429512,0.03139890413911619
51,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.05565790459513664,0.002782895229756832,0.012130359076971435
55,0.0,0.004016072489321232,0.0002008036244660616,0.000875282706544254
56,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0
68,0.0,0.025975851342082024,0.001298792567104101,0.0056613055486285455
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,0.0,0.09783432632684708,0.004891716316342354,0.02132249708340536
73,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0
77,0.0,0.0011334908194839954,5.667454097419977e-05,0.000247038596778092
78,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0
80,0.0,0.049690213054418564,0.002484510652720928,0.010829730859360804
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0
85,0.0,0.014333829283714294,0.0007166914641857147,0.0031239856660837304
86,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0
90,0.0,0.017288152128458023,0.0008644076064229011,0.0037678654024253066
91,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0
94,0.0,0.4077807664871216,0.02038903832435608,0.08887375761184603
95,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
