gen,min,max,avg,std
1,0.0,0.8284340500831604,0.04142170250415802,0.18055301528503045
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.002506461925804615,0.00012532309629023075,0.0005462707120207329
6,0.0,0.873139500617981,0.058290353417396544,0.19749323870830138
7,0.0,0.0,0.0,0.0
8,0.0,0.7457409501075745,0.06491794972680509,0.19583060277192346
9,0.0,3.066666603088379,0.15333333015441894,0.6683644908196701
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.561593234539032,0.028170329937711357,0.12237624352663361
14,0.0,0.09909509867429733,0.004954754933714866,0.021597276046072676
15,0.0,0.0,0.0,0.0
16,0.0,0.2160719633102417,0.012264348194003105,0.04718703468886454
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,0.0,0.1740085333585739,0.008700426667928696,0.037924280611187494
20,0.0,0.0,0.0,0.0
21,0.0,0.4951997399330139,0.03068127706646919,0.10964046643860745
22,0.0,0.0,0.0,0.0
23,0.0,0.1993042230606079,0.01565440185368061,0.04887111811346662
24,0.0,0.4539945423603058,0.022699727118015288,0.09894581655337842
25,0.0,0.0,0.0,0.0
26,0.0,0.08910578489303589,0.004455289244651795,0.01942015558168083
27,0.0,0.0,0.0,0.0
28,0.0,0.040340572595596313,0.0020170286297798157,0.008792023963438532
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.08861871063709259,0.004430935531854629,0.01931400020869798
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.3842276334762573,0.03991755247116089,0.10353589252081313
35,0.0,0.44986066222190857,0.0363808736205101,0.11248379921412664
36,0.0,0.3482052981853485,0.017410264909267427,0.07588958531976904
37,0.0,0.1627926528453827,0.008139632642269135,0.03547983612519611
38,0.0,0.36656662821769714,0.025699714571237563,0.08452706732778631
39,0.0,0.28328970074653625,0.014164485037326813,0.061741558865001524
40,0.0,0.030557241290807724,0.0015278620645403861,0.006659796339000963
41,0.0,0.0,0.0,0.0
42,0.0,0.14392222464084625,0.007196111232042312,0.031367121646950415
43,0.0,0.0,0.0,0.0
44,0.0,0.08921586722135544,0.004460793361067772,0.01944414746891156
45,0.0,0.9737391471862793,0.04868695735931396,0.21222152699772348
46,0.0,0.3502848744392395,0.023577838391065597,0.07946322297814329
47,0.0,0.0,0.0,0.0
48,0.0,0.5502499938011169,0.05014911666512489,0.13322314251825085
49,0.0,2.595863103866577,0.12979315519332885,0.5657552470510119
50,0.0,0.9107208847999573,0.11196310743689537,0.2669245935943249
51,0.0,0.28184887766838074,0.023729748278856277,0.07256990601464695
52,0.0,0.3284744620323181,0.02836697669699788,0.08391982095751407
53,0.0,1.0513341426849365,0.08784416019916534,0.26914410896879665
54,0.0,1.5702990293502808,0.08043598346412181,0.34190029529341015
55,0.0,0.925237238407135,0.15802140682935714,0.2964570477495398
56,0.0,2.2739598751068115,0.41573555711656807,0.6991907321616476
57,0.0,1.7481509447097778,0.37460806742310526,0.6314538940104727
58,0.0,2.68273663520813,0.706363002024591,0.9316109449542139
59,0.0,2.757005214691162,0.6484311714768409,0.9491251437189308
60,0.0,3.5832204818725586,0.7367982223629952,1.0527683495404179
61,0.0,2.449557065963745,0.3610490679740906,0.771077471979439
62,0.0,2.867785930633545,1.0155524551868438,1.0642986032418085
63,0.0,3.6485755443573,0.9924856036901474,1.3041721779839173
64,0.0,3.1349637508392334,0.7237971305847168,1.0429487099269104
65,0.0,3.0493788719177246,0.4493509829044342,0.9161642310392835
66,0.0,2.3167362213134766,0.4663860321044922,0.7425454269860593
67,0.0,3.7939109802246094,0.7544884856790304,1.184233855455579
68,0.0,2.4342029094696045,0.5752447415958158,0.8777566278673663
69,0.0,3.8876402378082275,0.6385633602738381,1.118684209240962
70,0.0,3.3243346214294434,0.6384303033351898,1.0120301656162414
71,0.0,3.4705982208251953,0.8726555228233337,1.1882190882975376
72,0.0,4.292667865753174,0.7165794353932142,1.2146210375516078
73,0.0,4.2737650871276855,0.6989890336990356,1.3489741096862793
74,0.0,2.8832406997680664,0.7742541090585291,1.1074903685155912
75,0.0,2.821167469024658,0.5973696202039719,0.8735703295067169
76,0.0,2.6526012420654297,0.5601234555244445,0.8937073552155926
77,0.0,2.2284913063049316,0.42731847111135723,0.7193403675454613
78,0.0,1.6448606252670288,0.2972806077450514,0.5329789762271961
79,0.0,4.0924224853515625,0.49474511109292507,1.0402727676279429
80,0.0,3.351064920425415,0.44615256041288376,0.8828084353130847
81,0.0,2.703352928161621,0.5429388962686061,0.9022015008789551
82,0.0,2.3419406414031982,0.31633999617770314,0.6719514232165468
83,0.0,4.305908203125,1.0354219138622285,1.4323315026134493
84,0.0,3.341712236404419,0.3973774895071983,0.871734444528552
85,0.0,2.9738314151763916,0.5595550894737243,1.0209146683874408
86,0.0,2.839423894882202,0.4147747397422791,0.8772091815424401
87,0.0,2.44077467918396,0.25878583462908866,0.6148821122223531
88,0.0,3.1657955646514893,0.47952966690063475,1.0098080724905643
89,0.0,2.5195343494415283,0.2780268287286162,0.6997507366498239
90,0.0,1.9692822694778442,0.4632174000144005,0.6962329881616541
91,0.0,2.596928834915161,0.7557556450366973,1.0461055710750295
92,0.0,2.484750747680664,0.46853513121604917,0.8685669585801689
93,0.0,2.3153159618377686,0.5994158297777176,0.8717141895977399
94,0.0,1.5511770248413086,0.20058690309524535,0.48795077540208104
95,0.0,5.044712543487549,0.5268860024400055,1.2510995633011455
96,0.0,3.8742122650146484,1.1059048116207122,1.3020331820611815
97,0.0,3.664675712585449,0.6609014689922332,1.100271649971706
98,0.0,3.9331252574920654,0.5324772417545318,1.1328207437980824
99,0.0,3.2263662815093994,1.0212312936782837,1.339653976045572
100,0.0,3.1260547637939453,0.49612598326057195,1.0000617879798765
