gen,min,max,avg,std
1,0.0,0.42758074402809143,0.02137903720140457,0.09318906267111915
2,0.0,0.017704006284475327,0.0008852003142237663,0.0038584987144918473
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,1.044446587562561,0.07902121841907501,0.25032516819069256
6,0.0,0.23082010447978973,0.011541005223989487,0.05030607547824517
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.8344218134880066,0.059827500581741334,0.1943977878218411
10,0.0,0.0,0.0,0.0
11,0.0,0.22962285578250885,0.011481142789125442,0.050045141174158515
12,0.0,0.01128943357616663,0.0005644716788083315,0.0024604750044162666
13,0.0,0.052329171448946,0.0026164585724473,0.011404878507258475
14,0.0,0.02543764002621174,0.0012718820013105868,0.005544005111821115
15,0.0,2.156491279602051,0.12178067117929459,0.47073098330172813
16,0.0,0.9026445150375366,0.06069496124982834,0.2046911146797372
17,0.0,0.3128402531147003,0.021910955756902696,0.07210654733362358
18,0.0,0.4896627962589264,0.02448313981294632,0.10671953226521032
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.22912122309207916,0.011456061154603958,0.04993581286394054
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,2.868242025375366,0.1434121012687683,0.6251188567113823
29,0.0,0.0,0.0,0.0
30,0.0,0.09289919584989548,0.0046449597924947735,0.02024691033229438
31,0.0,0.0,0.0,0.0
32,0.0,0.34523552656173706,0.022396129742264747,0.07736293371000896
33,0.0,0.0,0.0,0.0
34,0.0,1.189238429069519,0.05946192145347595,0.25918850660445486
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.5067322850227356,0.02533661425113678,0.11043974109217769
38,0.0,0.0869968831539154,0.00434984415769577,0.018960531103546667
39,0.0,0.0,0.0,0.0
40,0.0,0.34536775946617126,0.017268387973308562,0.07527115809350518
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0
48,0.0,0.05462896451354027,0.0027314482256770136,0.01190610678523958
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0
52,0.0,0.3092361092567444,0.015461805462837219,0.06739644749719256
53,0.0,0.03667457774281502,0.0018337288871407508,0.007993038908897835
54,0.0,0.19793763756752014,0.009896881878376007,0.04313950796400001
55,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0
57,0.0,0.12191490828990936,0.006095745414495468,0.0265707382473372
58,0.0,0.47161832451820374,0.027035731077194213,0.10309692701202387
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0
69,0.0,0.5174944996833801,0.025874724984169005,0.11278531139789974
70,0.0,0.0,0.0,0.0
71,0.0,0.08598821610212326,0.004299410805106163,0.018740697216224612
72,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0
78,0.0,0.060435593128204346,0.0030217796564102175,0.013171632151939196
79,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,0.0,0.13142822682857513,0.006571411341428757,0.028644117953725005
83,0.0,0.19535697996616364,0.009767848998308182,0.04257706667939036
84,0.0,0.0,0.0,0.0
85,0.0,0.0533718466758728,0.0026685923337936403,0.011632124304513837
86,0.0,0.0,0.0,0.0
87,0.0,0.0018699410138651729,9.349705069325865e-05,0.0004075441954910138
88,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0
95,0.0,0.20771530270576477,0.010385765135288239,0.04527050067606947
96,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0
100,0.0,0.14642205834388733,0.007321102917194367,0.03191194777131107
